player_id,grass_pts_served,grass_service_pts_won,grass_pts_received,grass_receiving_pts_won,grass_aces,hard_pts_served,hard_service_pts_won,hard_pts_received,hard_receiving_pts_won,hard_aces,clay_pts_served,clay_service_pts_won,clay_pts_received,clay_receiving_pts_won,clay_aces,carpet_pts_served,carpet_service_pts_won,carpet_pts_received,carpet_receiving_pts_won,carpet_aces
219030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
